evaluation_version_scope,case_id,text,ground_truth_team,acceptable_teams,category,risk_level,difficulty,expected_behavior,expected_no_answer,expected_human_review,expected_blocked,expected_sources,expected_key_information,expected_missing_information,expected_department_v5,expected_department_name_v5,expected_division_v5,expected_division_name_v5,expected_team_v5,expected_team_name_v5,acceptable_departments_v5,acceptable_divisions_v5,acceptable_teams_v5,expected_report_focus,notes
V5,E101,"Sehr geehrte Damen und Herren, wir planen den Bau eines Carports an der seitlichen Grundstücksgrenze und möchten vorab klären, ob dafür ein Bauantrag erforderlich ist oder ob eine einfachere Anzeige ausreicht. Welche Unterlagen sollen wir für die erste Prüfung vorbereiten?",building_permits,building_permits,email_like,medium,medium,review,False,True,False,BA-03,Carport; Nebenanlage; Unterlagen; keine Genehmigungszusage; Bauamt,Grundstück; Größe; Lageplan; Abstand zur Grenze,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,building_control,Bauordnung und Bauverwaltung,building_permits,Bauvorhaben und Genehmigungen,urban_development_building,building_control,building_permits,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle BA-03 → urban_development_building/building_control/building_permits. Legacy-Referenzteam: bauamt. Human Review/Fachteam-Freigabe erwartet.
V5,E102,"Auf dem Gehweg vor unserem Haus ist eine tiefe Unebenheit entstanden. Mehrere Personen sind dort schon gestolpert. Ich möchte wissen, ob ich das hier melden kann und welche Angaben Sie brauchen.",road_works_accessibility,road_works_accessibility|road_damage_drainage,email_like,medium,medium,review,False,True,False,BA-06|AB-07,Gehwegmangel; Gefahrenstelle; Standort; Foto; zuständige Stelle,genauer Standort; Foto; Schadensumfang,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,civil_engineering,Tiefbau und technische Infrastruktur,road_works_accessibility,"Tiefbau, Straßen und Barrierefreiheit",infrastructure_operations,civil_engineering|depot_waste_green,road_works_accessibility|road_damage_drainage,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle BA-06 → infrastructure_operations/civil_engineering/road_works_accessibility. Legacy-Referenzteam: bauamt. Human Review/Fachteam-Freigabe erwartet.
V5,E103,Ich möchte für mein Grundstück eine alte Bauakte einsehen. Wie kann ich Akteneinsicht beantragen und welche Nachweise muss ich dafür vorlegen?,building_records,building_records,standard,medium,medium,draft,False,True,False,BA-09,Bauakte; Akteneinsicht; Berechtigung; Antrag über Amt oder Online-Portal,Grundstück; Eigentums- oder Vollmachtsnachweis,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,building_control,Bauordnung und Bauverwaltung,building_records,Bauakten und Akteneinsicht,urban_development_building,building_control,building_records,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle BA-09 → urban_development_building/building_control/building_records. Legacy-Referenzteam: bauamt. Human Review/Fachteam-Freigabe erwartet.
V5,E104,Wir wollen ein denkmalgeschuetztes Gebäude sanieren und neue Fenster einsetzen. Darf ich damit einfach beginnen?,heritage_land_charges,heritage_land_charges,high_risk,high,hard,review,False,True,False,BA-08,Denkmalschutz; Sanierung; keine verbindliche Freigabe; fachliche Prüfung,Adresse; Schutzstatus; geplante Massnahmen,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,building_control,Bauordnung und Bauverwaltung,heritage_land_charges,Denkmalschutz und Baulasten,urban_development_building,building_control,heritage_land_charges,Risikosteuerung und Human Review prüfen; sensible oder rechtsnahe Inhalte vorsichtig behandeln und keine verbindliche Entscheidung zusagen.,Primäre Quelle BA-08 → urban_development_building/building_control/heritage_land_charges. Legacy-Referenzteam: bauamt. Human Review/Fachteam-Freigabe erwartet.
V5,E105,"Guten Tag, für einen geplanten Anbau bin ich unsicher, ob sich eine Bauvoranfrage lohnt, bevor ich einen vollständigen Bauantrag stelle. Bitte erklären Sie kurz den Unterschied und wie ich den Vorgang starten kann.",building_permits,building_permits,email_like,medium,hard,review,False,True,False,BA-01|BA-02,Bauantrag; Bauvoranfrage; formeller Antrag über Amt oder Portal; keine Genehmigungszusage,Grundstück; Vorhaben; Baupläne,urban_development_building,Fachbereich Stadtentwicklung und Bauordnung,building_control,Bauordnung und Bauverwaltung,building_permits,Bauvorhaben und Genehmigungen,urban_development_building,building_control,building_permits,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle BA-01 → urban_development_building/building_control/building_permits. Legacy-Referenzteam: bauamt. Human Review/Fachteam-Freigabe erwartet.
V5,E106,"Unser Haus soll barrierefrei umgebaut werden. Gibt es bei der Stadt Hinweise, was bei Rampen oder Tueren zu beachten ist?",road_works_accessibility,road_works_accessibility,realistic,medium,medium,draft,False,True,False,BA-05,Barrierefreier Umbau; Bauamt; Hinweise; keine abschließende Genehmigung,Gebäudeart; geplante Massnahmen,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,civil_engineering,Tiefbau und technische Infrastruktur,road_works_accessibility,"Tiefbau, Straßen und Barrierefreiheit",infrastructure_operations,civil_engineering,road_works_accessibility,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle BA-05 → infrastructure_operations/civil_engineering/road_works_accessibility. Legacy-Referenzteam: bauamt. Human Review/Fachteam-Freigabe erwartet.
V5,E107,Ich brauche Informationen zum Grundstücksanschluss für Regenwasser und Abwasser bei einem Neubau.,drainage_connections,drainage_connections,standard,medium,medium,draft,False,True,False,BA-07,Entwässerung; Grundstücksanschluss; Neubau; Bauamt,Adresse; Neubauvorhaben; Anschlussart,infrastructure_operations,Fachbereich Infrastruktur und Betriebshof,civil_engineering,Tiefbau und technische Infrastruktur,drainage_connections,Entwässerung und Grundstücksanschlüsse,infrastructure_operations,civil_engineering,drainage_connections,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle BA-07 → infrastructure_operations/civil_engineering/drainage_connections. Legacy-Referenzteam: bauamt. Human Review/Fachteam-Freigabe erwartet.
V5,E108,"Ich habe einen Grundsteuerbescheid erhalten und möchte wissen, warum sich der Betrag geändert hat. Welche Angaben benötigen Sie für eine Prüfung?",property_tax,property_tax,email_like,medium,medium,review,False,True,False,FS-01,Grundsteuerbescheid; Kassenzeichen; keine Rechtsberatung; Prüfung durch Fachstelle,Kassenzeichen; Bescheiddatum; konkrete Frage,finance,Fachbereich Finanzen,taxes_and_charges,Finanzen und Steuern,property_tax,Grundsteuer,finance,taxes_and_charges,property_tax,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle FS-01 → finance/taxes_and_charges/property_tax. Legacy-Referenzteam: finanzen_steuern. Human Review/Fachteam-Freigabe erwartet.
V5,E109,Kann ich eine offene Forderung der Stadt in Raten zahlen?,payment_methods_deferral,payment_methods_deferral,standard,medium,medium,review,False,True,False,FS-05,Ratenzahlung; Stundung; Antrag; keine automatische Bewilligung,Forderungsart; Kassenzeichen; finanzielle Situation,finance,Fachbereich Finanzen,taxes_and_charges,Finanzen und Steuern,payment_methods_deferral,Zahlungswege und Stundung,finance,taxes_and_charges,payment_methods_deferral,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle FS-05 → finance/taxes_and_charges/payment_methods_deferral. Legacy-Referenzteam: finanzen_steuern. Human Review/Fachteam-Freigabe erwartet.
V5,E110,"Guten Tag, ich möchte der Stadtkasse ein SEPA-Lastschriftmandat erteilen, damit kuenftige Gebühren automatisch abgebucht werden. Reicht eine E-Mail dafür aus?",payment_methods_deferral,payment_methods_deferral,email_like,medium,medium,draft,False,True,False,FS-04,SEPA-Mandat; formeller Kanal; unterschriebenes Mandat; E-Mail allein nicht ausreichend,Kassenzeichen; Kontoinhaber; Mandatsformular,finance,Fachbereich Finanzen,taxes_and_charges,Finanzen und Steuern,payment_methods_deferral,Zahlungswege und Stundung,finance,taxes_and_charges,payment_methods_deferral,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle FS-04 → finance/taxes_and_charges/payment_methods_deferral. Legacy-Referenzteam: finanzen_steuern. Human Review/Fachteam-Freigabe erwartet.
V5,E111,"Ich möchte ein Gewerbe anmelden und frage mich, ob danach automatisch Gewerbesteuer faellig wird.",business_tax,business_tax|business_registration,multi_intent,medium,medium,review,False,True,False,FS-06|GA-01,Gewerbesteuer; Gewerbeanmeldung; Abgrenzung Gewerbeamt und Steuerbereich,Tätigkeit; Startdatum; steuerliche Frage,finance,Fachbereich Finanzen,taxes_and_charges,Finanzen und Steuern,business_tax,Gewerbe- und Aufwandsteuern,finance|economy_business,taxes_and_charges|trade_office,business_tax|business_registration,Mehrfachanliegen erkennen; Hauptzuständigkeit und akzeptable Nebenzuständigkeiten prüfen; Rückfrage oder manuelle Fachteam-Freigabe auslösen.,Primäre Quelle FS-06 → finance/taxes_and_charges/business_tax. Legacy-Referenzteam: finanzen_steuern. Human Review/Fachteam-Freigabe erwartet.
V5,E112,"Ich habe eine Rechnung an die Stadt gestellt und möchte wissen, wann die Auszahlung erfolgt.",invoices_refunds,invoices_refunds,realistic,medium,medium,review,False,True,False,FS-09,Rechnung an Kommune; Zahlungsstatus; Rechnungsnummer; keine personenbezogene Auskunft ohne Datenpruefung,Rechnungsnummer; Datum; Fachbereich,finance,Fachbereich Finanzen,taxes_and_charges,Finanzen und Steuern,invoices_refunds,"Rechnungen, Erstattungen und Auszahlungen",finance,taxes_and_charges,invoices_refunds,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle FS-09 → finance/taxes_and_charges/invoices_refunds. Legacy-Referenzteam: finanzen_steuern. Human Review/Fachteam-Freigabe erwartet.
V5,E113,Wie funktioniert die Vergnuegungssteuer für Spielautomaten?,business_tax,business_tax,standard,medium,medium,draft,False,True,False,FS-07,Vergnuegungssteuer; oertliche Aufwandsteuer; Anzeige oder Erklärung; keine Einzelfallfestsetzung,Art des Geraets; Standort; Zeitraum,finance,Fachbereich Finanzen,taxes_and_charges,Finanzen und Steuern,business_tax,Gewerbe- und Aufwandsteuern,finance,taxes_and_charges,business_tax,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle FS-07 → finance/taxes_and_charges/business_tax. Legacy-Referenzteam: finanzen_steuern. Human Review/Fachteam-Freigabe erwartet.
V5,E114,Ich habe versehentlich zu viel an die Stadt überwiesen und bitte um Erstattung.,invoices_refunds,invoices_refunds,realistic,medium,medium,review,False,True,False,FS-08,Erstattung; Auszahlung; Zahlungsnachweis; Prüfung durch Stadtkasse,Kassenzeichen; Zahlungsdatum; Bankverbindung nicht ungeschuetzt senden,finance,Fachbereich Finanzen,taxes_and_charges,Finanzen und Steuern,invoices_refunds,"Rechnungen, Erstattungen und Auszahlungen",finance,taxes_and_charges,invoices_refunds,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle FS-08 → finance/taxes_and_charges/invoices_refunds. Legacy-Referenzteam: finanzen_steuern. Human Review/Fachteam-Freigabe erwartet.
V5,E115,Ich verlege mein kleines Gewerbe innerhalb der Stadt an eine neue Adresse. Muss ich eine Gewerbeummeldung machen?,business_registration,business_registration,standard,medium,medium,draft,False,True,False,GA-02,Gewerbeummeldung; Betriebsverlegung; formelle Anzeige; Amt oder Online-Portal,alte und neue Betriebsadresse; Gewerbeart; Datum,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,business_registration,Gewerbeanzeigen,economy_business,trade_office,business_registration,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle GA-02 → economy_business/trade_office/business_registration. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
V5,E116,Ich möchte mein Gewerbe zum Monatsende abmelden. Kann ich das per E-Mail erledigen?,business_registration,business_registration,standard,medium,medium,draft,False,True,False,GA-03,Gewerbeabmeldung; formelle Abmeldung; E-Mail allein nicht ausreichend falls Quelle so vorgibt,Gewerbenummer; Betriebsadresse; Abmeldedatum,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,business_registration,Gewerbeanzeigen,economy_business,trade_office,business_registration,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle GA-03 → economy_business/trade_office/business_registration. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
V5,E117,Wir möchten eine Gaststaette mit Alkoholausschank eroeffnen. Welche Erlaubnisse und Unterlagen sind typischerweise erforderlich?,hospitality_permits,hospitality_permits,email_like,medium,hard,review,False,True,False,GA-04,Gaststaettenerlaubnis; Alkoholausschank; Unterlagen; fachliche Prüfung,Betriebsort; Betreiber; Konzept; Zeitraum,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,hospitality_permits,Gaststätten und Alkoholausschank,economy_business,trade_office,hospitality_permits,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle GA-04 → economy_business/trade_office/hospitality_permits. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
V5,E118,Ich möchte auf mehreren Stadtfesten Waren aus einem mobilen Verkaufswagen anbieten.,markets_travel_trade,markets_travel_trade,standard,medium,medium,draft,False,True,False,GA-05|GA-06,Reisegewerbe; mobiler Verkauf; Marktstand; formelle Erlaubnis oder Anzeige,Warenart; Orte; Zeitraum,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,markets_travel_trade,Märkte und Reisegewerbe,economy_business,trade_office,markets_travel_trade,"Standardfall prüfen: korrekte Klassifikation, passende Quellen, vollständiger und quellengebundener Antwortentwurf.",Primäre Quelle GA-05 → economy_business/trade_office/markets_travel_trade. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
V5,E119,"Guten Tag, ich plane einen Stand auf dem Wochenmarkt und möchte selbstgemachte Marmelade verkaufen. Bitte teilen Sie mir mit, welche Angaben Sie für die Anmeldung brauchen.",markets_travel_trade,markets_travel_trade,email_like,medium,medium,draft,False,True,False,GA-06,Wochenmarkt; Marktstand; Angaben; ggf. Lebensmittelhinweis; Gewerbeamt,Markttag; Produktart; Standgröße,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,markets_travel_trade,Märkte und Reisegewerbe,economy_business,trade_office,markets_travel_trade,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle GA-06 → economy_business/trade_office/markets_travel_trade. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
V5,E120,"Ich überlege, nebenberuflich handwerkliche Dienstleistungen anzubieten. Ist das ein Nebengewerbe?",regulated_trades,regulated_trades|business_registration,realistic,medium,medium,review,False,True,False,GA-08|GA-01,Handwerk; Nebengewerbe; Gewerbeanmeldung; ggf. weitere Kammer-/Erlaubnisfragen,Tätigkeit; Umfang; Startdatum,economy_business,Fachbereich Gewerbe und Wirtschaft,trade_office,Gewerbeamt,regulated_trades,Erlaubnispflichtige Gewerbe,economy_business,trade_office,regulated_trades|business_registration,"Realistischen E-Mail-Workflow prüfen: Routing, Quellenabruf, Antwortentwurf, Statusmail und Fachteam-Freigabe.",Primäre Quelle GA-08 → economy_business/trade_office/regulated_trades. Legacy-Referenzteam: gewerbeamt. Human Review/Fachteam-Freigabe erwartet.
